Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
01-Jan-18,840,845.95,829.95,833.6,839.1711828,17087,421,14338918,9854,57.67,16,-6.4
02-Jan-18,825,837.65,818,829.5,827.255989,25380,831,20995757,6642,26.17,19.65,4.5
03-Jan-18,827,855,827,846.1,848.1782119,48173,1417,40859289,11263,23.38,28,19.1
04-Jan-18,854,854,837.65,839.85,842.2873968,22415,1547,18879872,9395,41.91,16.35,-14.15
05-Jan-18,835,864.95,835,862.3,856.8682076,40063,1491,34328711,9582,23.92,29.95,27.3
08-Jan-18,864,872.3,860.75,865.55,866.240549,36795,1144,31873321,6168,16.76,11.55,1.55
09-Jan-18,865.55,870,853.8,858.3,858.9541472,20086,950,17252953,4904,24.42,16.2,-7.25
10-Jan-18,859.05,878,850,853.75,856.9468768,20876,804,17889623,3895,18.66,28,-5.3
11-Jan-18,851.95,869.4,851.3,860.7,862.1550697,36777,1559,31707477,8732,23.74,18.1,8.75
12-Jan-18,862.95,871.6,851.3,857.8,861.5440964,14525,1081,12513928,3596,24.76,20.3,-5.15
15-Jan-18,867,867,851.6,863.3,860.0643765,22182,858,19077948,6814,30.72,15.4,-3.7
16-Jan-18,865.05,873.45,845.6,854.85,858.6859549,45831,1594,39354436,14760,32.21,27.85,-10.2
17-Jan-18,846,860.05,837.65,850,849.0615244,29598,812,25130523,11185,37.79,22.4,4
18-Jan-18,860,861,825.65,832.4,842.0304358,29439,872,24788534,13877,47.14,35.35,-27.6
19-Jan-18,833,833.2,821,824.5,827.6084492,16404,516,13576089,5717,34.85,12.2,-8.5
22-Jan-18,838.95,838.95,813.5,825.15,825.293779,15110,542,12470189,5332,35.29,25.45,-13.8
23-Jan-18,817,832.8,817,820.75,823.6068784,16341,596,13458560,5176,31.67,15.8,3.75
24-Jan-18,818,881.25,815.05,875.95,861.9976604,87623,2555,75530821,21997,25.1,66.2,57.95
25-Jan-18,882,892,836.7,840.9,864.7770474,99492,3126,86038398,18109,18.2,55.3,-41.1
29-Jan-18,850,850,802.4,807.95,815.364643,222892,1980,181738256,177131,79.47,47.6,-42.05
30-Jan-18,820,831.25,802.15,812.1,817.8661383,27633,1064,22600095,6351,22.98,29.1,-7.9
31-Jan-18,813.15,820.5,802.8,807.75,810.1757808,31380,1053,25423316,10173,32.42,17.7,-5.4
01-Feb-18,808,824.25,790.75,804.05,809.1092702,31445,1092,25442441,7887,25.08,33.5,-3.95
02-Feb-18,799.9,799.9,761.2,768.75,778.0862845,47100,1531,36647864,12606,26.76,38.7,-31.15
05-Feb-18,767,784.9,737.55,778.95,760.0959293,25008,979,19008479,6733,26.92,47.35,11.95
06-Feb-18,764.95,776,710,762.3,756.4646257,28679,1162,21694649,8881,30.97,66,-2.65
07-Feb-18,784.7,797,773.05,790.45,782.0070273,29172,957,22812709,9354,32.06,23.95,5.75
08-Feb-18,793.7,815.45,789.55,810.2,809.02527,19074,686,15431348,4518,23.69,25.9,16.5
09-Feb-18,798.95,808.2,781.95,798.45,799.8935373,12549,560,10037864,2350,18.73,26.25,-0.5
12-Feb-18,817,859.7,817,844.95,848.1880304,85901,2792,72860200,10882,12.67,42.7,27.95
14-Feb-18,851.1,856,832.55,839.35,847.3734009,24858,830,21064008,6995,28.14,23.45,-11.75
15-Feb-18,846.15,856.45,819.6,826.65,842.5669081,39756,1252,33497090,10778,27.11,36.85,-19.5
16-Feb-18,820.65,831.05,811,814.65,820.967223,38167,1173,31333856,4239,11.11,20.05,-6
19-Feb-18,819.8,819.8,791,802.85,802.189632,26061,870,20905864,7406,28.42,28.8,-16.95
20-Feb-18,801,816.55,801,807.3,809.6003439,12796,478,10359646,2889,22.58,15.55,6.3
21-Feb-18,844.7,844.7,794,797.2,800.766329,14315,490,11462970,3222,22.51,50.7,-47.5
22-Feb-18,789,805,785.5,797.05,798.2271693,24167,719,19290756,7172,29.68,19.5,8.05
23-Feb-18,798.45,818.8,793.45,814.45,808.6851886,10924,438,8834077,2762,25.28,25.35,16
26-Feb-18,818,838,812.8,818.15,826.7518418,26604,863,21994906,2482,9.33,25.2,0.15
27-Feb-18,826.9,826.9,812.7,816,817.2737546,18849,501,15404793,2921,15.5,14.2,-10.9
28-Feb-18,817.7,826.35,799.95,822.5,816.6510871,15362,516,12545394,3252,21.17,26.4,4.8
01-Mar-18,827,829.3,810,812.7,819.3177176,16842,495,13798949,6855,40.7,19.3,-14.3
05-Mar-18,810,817.05,797,804.5,806.6818182,13420,604,10825670,3357,25.01,20.05,-5.5
06-Mar-18,804,812.95,796,798.75,805.071443,9924,447,7989529,1497,15.08,16.95,-5.25
07-Mar-18,797,802.9,765.4,773,786.3674828,33656,1142,26465984,9283,27.58,37.5,-24
08-Mar-18,786,800.85,775,794.45,790.7065942,33135,1076,26200063,4471,13.49,25.85,8.45
09-Mar-18,800.1,801.2,787.05,793.5,796.1003316,22615,550,18003809,7535,33.32,14.15,-6.6
12-Mar-18,804.2,817.95,801.25,812.95,808.1391045,21775,577,17597229,5929,27.23,16.7,8.75
13-Mar-18,818.3,822.8,797.05,801.1,809.3117607,34998,836,28324293,12186,34.82,25.75,-17.2
14-Mar-18,795,810,790.25,805.45,799.8258892,16926,518,13537853,1875,11.08,19.75,10.45
15-Mar-18,826.75,826.75,786.6,793.55,798.9859272,22881,743,18281597,5902,25.79,40.15,-33.2
16-Mar-18,794.1,798.45,781,783,789.0116964,25136,636,19832598,11172,44.45,17.45,-11.1
19-Mar-18,786,786,765.75,772.5,772.7668472,19944,697,15412062,7550,37.86,20.25,-13.5
20-Mar-18,772.5,793.3,771.05,783.05,784.6752081,15376,484,12065166,2165,14.08,22.25,10.55
21-Mar-18,785,798,785,790.95,792.1015961,15099,762,11959942,5390,35.7,13,5.95
22-Mar-18,790.9,799.85,774.2,779.4,787.0156527,14119,641,11111874,3882,27.49,25.65,-11.5
23-Mar-18,779.4,779.4,760,769.5,771.3460973,26533,853,20466126,10031,37.81,19.4,-9.9
26-Mar-18,777.75,800,769.9,785.95,780.4400907,14547,552,11353062,4515,31.04,30.1,8.2
27-Mar-18,784.5,797,784.5,794.55,794.171219,10361,439,8228408,2891,27.9,12.5,10.05
28-Mar-18,790.6,805,786.45,797.5,798.9634968,11725,468,9367847,3234,27.58,18.55,6.9
02-Apr-18,796,812.25,796,810.75,809.8909294,12524,527,10143074,3297,26.33,16.25,14.75
03-Apr-18,815,815,801.2,811.4,807.9301917,15385,530,12430006,5017,32.61,13.8,-3.6
04-Apr-18,815.05,820.25,794,798,806.5649406,16338,785,13177658,6730,41.19,26.25,-17.05
05-Apr-18,803.85,808.1,801,804.35,805.1755746,10964,458,8827945,2982,27.2,7.1,0.5
06-Apr-18,801.85,806.5,792.1,799.85,800.2946325,14625,453,11704309,2386,16.31,14.4,-2
09-Apr-18,807.75,809.6,801.5,803.95,804.7585894,6607,237,5317040,2267,34.31,8.1,-3.8
10-Apr-18,803.45,820,803.45,814.85,810.7491835,19596,541,15887441,10315,52.64,16.55,11.4
11-Apr-18,820,820,806.1,817.95,814.1283794,20751,572,16893978,4641,22.37,13.9,-2.05
12-Apr-18,820,832,810,814.1,822.434024,35475,1158,29175847,7008,19.75,22,-5.9
13-Apr-18,820,820,807.1,812.75,813.6023134,9769,420,7948081,2787,28.53,12.9,-7.25
16-Apr-18,801,824,801,822.25,819.7346001,9789,426,8024382,2721,27.8,23,21.25
17-Apr-18,826.8,826.95,816,820.3,821.5434338,14171,498,11642092,7010,49.47,10.95,-6.5
18-Apr-18,823,851,816,849.35,839.6368709,93369,1727,78396055,37425,40.08,35,26.35
19-Apr-18,851,855,839.85,843.8,844.0230456,19136,589,16151225,5137,26.84,15.15,-7.2
20-Apr-18,843,856.3,837.1,852.7,850.1593557,23344,732,19846120,7208,30.88,19.2,9.7
23-Apr-18,854,868.8,845,861.15,859.2007885,24349,757,20920680,8753,35.95,23.8,7.15
24-Apr-18,859,865.8,839.3,845.05,854.0771326,11746,441,10031990,3519,29.96,26.5,-13.95
25-Apr-18,852,852,837.25,842.65,843.0019661,17293,543,14578033,5308,30.69,14.75,-9.35
26-Apr-18,848.9,850.45,834.3,839.4,839.574448,8469,307,7110356,1993,23.53,16.15,-9.5
27-Apr-18,843.9,875,843.7,858.2,861.5145483,22958,874,19778651,6136,26.73,31.3,14.3
30-Apr-18,866.85,866.85,856.15,861.75,860.7688838,13080,548,11258857,3734,28.55,10.7,-5.1
02-May-18,861.45,896.6,860.75,885.5,886.115513,53916,1840,47775804,9287,17.22,35.85,24.05
03-May-18,886,886,850.75,860.25,863.7881025,25602,898,22114703,4252,16.61,35.25,-25.75
04-May-18,863,875.7,852.9,858.9,865.1637581,13294,625,11501487,1638,12.32,22.8,-4.1
07-May-18,866.75,890.35,858,885.75,876.2825103,23854,926,20902843,3845,16.12,32.35,19
08-May-18,885,886,863,868,872.4410122,19877,678,17341510,3419,17.2,23,-17
09-May-18,870.5,901.9,869.2,888.3,888.8019504,30866,1288,27433761,7886,25.55,32.7,17.8
10-May-18,888,888,864.85,871.6,876.4587204,21209,751,18588813,6496,30.63,23.15,-16.4
11-May-18,873,876.85,851.8,865.3,861.3242238,12368,505,10652858,3053,24.68,25.05,-7.7
14-May-18,866,875.65,860.75,865.25,869.7492839,16409,562,14271716,5249,31.99,14.9,-0.75
15-May-18,866.05,869,851.2,859.65,861.1868499,21247,596,18297637,7544,35.51,17.8,-6.4
16-May-18,850,865.05,849.95,861.4,860.1102233,8510,298,7319538,2104,24.72,15.1,11.4
17-May-18,863.3,888,863.3,869.45,878.18944,35663,1021,31318870,5346,14.99,24.7,6.15
18-May-18,875,878.25,805.9,829.4,847.2825435,35683,1364,30233583,6238,17.48,72.35,-45.6
21-May-18,829,829,759.55,810.8,791.0065258,116614,4172,92242435,19162,16.43,69.45,-18.2
22-May-18,852,852,775,799.9,798.3139391,15331,619,12238951,2644,17.25,77,-52.1
23-May-18,802,816.8,779,783.6,798.0862217,18696,735,14921020,3398,18.18,37.8,-18.4
24-May-18,784,791.55,770,776.6,778.0433919,17123,666,13322437,5328,31.12,21.55,-7.4
25-May-18,777,795,776.3,788.4,785.1621281,13477,508,10581630,3365,24.97,18.7,11.4
28-May-18,794,805.4,787.9,791.05,794.6253273,14514,533,11533192,3427,23.61,17.5,-2.95
29-May-18,794,804,783.5,790.5,793.0200562,10670,404,8461524,2195,20.57,20.5,-3.5
30-May-18,783,798.2,779,788.05,789.0698795,9960,446,7859136,2795,28.06,19.2,5.05
31-May-18,793,802.5,780,795.55,789.8483162,14016,515,11070514,3518,25.1,22.5,2.55
01-Jun-18,781,786,766.3,777.4,776.7348761,20266,938,15741309,4499,22.2,19.7,-3.6
04-Jun-18,781.95,783,750.85,761.3,769.2724731,9656,562,7428095,3159,32.72,32.15,-20.65
05-Jun-18,760,779.7,754.55,774.75,764.5587813,18118,803,13852276,2393,13.21,25.15,14.75
06-Jun-18,770,781.6,762.2,776.4,774.103084,11738,490,9086422,1786,15.22,19.4,6.4
07-Jun-18,777,787.55,772.3,779.5,779.5592406,8533,350,6651979,2017,23.64,15.25,2.5
08-Jun-18,782,791.9,780.5,785.65,786.7005972,14736,455,11592820,2657,18.03,11.4,3.65
11-Jun-18,793.9,793.9,769.85,773.15,776.0141752,13051,502,10127761,2957,22.66,24.05,-20.75
12-Jun-18,770,805,770,779.3,776.4267683,11409,486,8858253,3814,33.43,35,9.3
13-Jun-18,777.15,785,771.55,774.3,776.9858357,5648,297,4388416,2078,36.79,13.45,-2.85
14-Jun-18,770,775.5,762.5,772.9,768.2670147,10153,405,7800215,3586,35.32,13,2.9
15-Jun-18,771.05,776.9,762.05,769.95,770.7069847,7631,337,5881265,2524,33.08,14.85,-1.1
18-Jun-18,778,778,757.55,764.25,762.7692817,10580,512,8070099,3155,29.82,20.45,-13.75
19-Jun-18,758.05,770,748.9,762.9,755.1554792,16015,561,12093815,4688,29.27,21.1,4.85
20-Jun-18,761,775,755.15,766.6,763.6378307,11340,414,8659653,887,7.82,19.85,5.6
21-Jun-18,770.5,770.5,754.15,758.45,758.6362489,12679,431,9618749,2126,16.77,16.35,-12.05
22-Jun-18,752,769.9,746.35,763.9,757.5085855,16656,624,12617063,3231,19.4,23.55,11.9
25-Jun-18,770,770,734,740.25,749.3330307,22028,758,16506308,8298,37.67,36,-29.75
26-Jun-18,742.8,750,729.8,746.25,743.1008001,31746,997,23590478,7481,23.57,20.2,3.45
27-Jun-18,739,746.45,725.8,743.65,737.7936602,11767,536,8681618,4523,38.44,20.65,4.65
28-Jun-18,740.2,746.7,713.95,726.8,732.1564797,27895,1037,20423505,4448,15.95,32.75,-13.4
29-Jun-18,728,735.3,723.7,725.5,729.4924734,13552,587,9886082,2987,22.04,11.6,-2.5
02-Jul-18,730,748.5,728.95,744.75,743.2685649,21775,831,16184673,3423,15.72,19.55,14.75
03-Jul-18,749.9,764.45,739.05,762.9,754.2987174,11305,747,8527347,2585,22.87,25.4,13
04-Jul-18,757.35,780,750.25,777.15,775.133406,17428,701,13509025,3480,19.97,29.75,19.8
05-Jul-18,773.05,784.9,768.65,772.45,777.7677133,11051,502,8595111,1677,15.18,16.25,-0.6
06-Jul-18,773,787.45,770,772.1,777.5017161,23017,803,17895757,5902,25.64,17.45,-0.9
09-Jul-18,780.05,787.95,778.95,784.1,783.1559061,11539,406,9036836,3109,26.94,9,4.05
10-Jul-18,789,824.5,783.55,820.8,809.5662742,66240,2202,53625670,7905,11.93,40.95,31.8
11-Jul-18,824,832.9,815.1,819.95,823.7474991,30289,1193,24950488,4855,16.03,17.8,-4.05
12-Jul-18,827.4,840.05,820.05,829.6,832.4670798,27111,980,22569015,5672,20.92,20,2.2
13-Jul-18,832,833,800.85,804.2,811.1161832,12859,516,10430143,2728,21.21,32.15,-27.8
16-Jul-18,805,806.8,776.45,778.8,783.8862079,13428,649,10526024,2348,17.49,30.35,-26.2
17-Jul-18,777.35,803.05,773.45,785.25,792.1753671,10555,664,8361411,1499,14.2,29.6,7.9
18-Jul-18,789.9,795.1,774.95,776.95,783.4116091,12094,779,9474580,2386,19.73,20.15,-12.95
19-Jul-18,778,781.95,760,763.3,766.5053163,13073,624,10020524,3236,24.75,21.95,-14.7
20-Jul-18,760,770.4,754.05,765.25,762.9774301,7222,451,5510223,1554,21.52,16.35,5.25
23-Jul-18,770,796,760.1,790.2,781.6646301,22587,846,17655459,3587,15.88,35.9,20.2
24-Jul-18,786.4,809.6,781.9,799.4,800.7520519,22053,1434,17658985,3904,17.7,27.7,13
25-Jul-18,799.9,803.05,786,789.2,794.1517467,8244,496,6546987,1717,20.83,17.05,-10.7
26-Jul-18,794.65,809.1,780.65,791,794.7722092,37552,1398,29845286,7966,21.21,28.45,-3.65
27-Jul-18,794.1,800,784.35,791.45,790.7426185,15681,512,12399635,2297,14.65,15.65,-2.65
30-Jul-18,791.95,812,791.95,805.35,806.1119215,15904,602,12820404,3779,23.76,20.05,13.4
31-Jul-18,810.5,828.4,809.7,823.25,816.5503143,24337,884,19872385,3737,15.36,18.7,12.75
01-Aug-18,833.9,841.25,818,822.75,833.7705149,39118,1515,32615435,9104,23.27,23.25,-11.15
02-Aug-18,822,826,808.2,812.05,814.8245483,16050,630,13077934,2605,16.23,17.8,-9.95
03-Aug-18,815.5,822.95,810.9,814.55,816.1689906,15563,513,12702038,4606,29.6,12.05,-0.95
06-Aug-18,823.25,834.95,820,829.3,827.9072835,15844,682,13117363,4907,30.97,14.95,6.05
07-Aug-18,839.7,839.7,816.35,828.65,827.9792452,17779,645,14720643,2539,14.28,23.35,-11.05
08-Aug-18,824.85,830.2,815,816.95,821.409058,8280,382,6801267,2491,30.08,15.2,-7.9
09-Aug-18,821.65,827.95,814.45,821.6,821.0596225,6994,326,5742491,1986,28.4,13.5,-0.05
10-Aug-18,820,828.55,814.9,823.9,822.0271617,9830,384,8080527,2622,26.67,13.65,3.9
13-Aug-18,834.95,836.25,815.7,829.4,827.773024,32021,1552,26506120,9384,29.31,20.55,-5.55
14-Aug-18,832.1,851.55,830,845.4,846.0981876,45189,1524,38234331,9584,21.21,21.55,13.3
16-Aug-18,850,866.75,840,854.7,855.4710709,40461,1470,34613215,5500,13.59,26.75,4.7
17-Aug-18,859,868.25,852.2,856.3,859.7247088,9786,421,8413266,3642,37.22,16.05,-2.7
20-Aug-18,864.7,896,859.8,892.5,885.174409,74698,2099,66120758,18100,24.23,36.2,27.8
21-Aug-18,898.5,907.75,858.1,865.25,884.222535,101602,2849,89838778,31527,31.03,49.65,-33.25
23-Aug-18,866,886,849.55,873.8,868.8103702,59806,1787,51960073,11000,18.39,36.45,7.8
24-Aug-18,873.8,881.85,861.4,864.45,870.2986924,24778,810,21564261,7273,29.35,20.45,-9.35
27-Aug-18,870,881.7,870,875.5,876.0831317,23553,675,20634386,7764,32.96,11.7,5.5
28-Aug-18,878.7,879,849.5,853.85,860.3360195,25067,747,21566043,6148,24.53,29.5,-24.85
29-Aug-18,863.8,868.7,853.8,862.05,861.6996202,16589,515,14294735,5316,32.05,14.9,-1.75
30-Aug-18,862,862,839,843.1,848.1775522,19307,647,16375764,10006,51.83,23,-18.9
31-Aug-18,843.15,852.6,835.75,845.3,842.8168344,18486,632,15580312,5069,27.42,16.85,2.15
03-Sep-18,845.35,861.7,843,845.45,851.9845891,19337,633,16474826,5702,29.49,18.7,0.1
04-Sep-18,848.1,848.55,814,821.35,835.8712415,67514,833,56433011,49891,73.9,34.55,-26.75
05-Sep-18,815.75,824.95,793.4,813.95,807.1677025,30733,1017,24806685,7667,24.95,31.55,-1.8
06-Sep-18,819.7,819.7,795.3,801.45,802.5254418,25352,809,20345625,8144,32.12,24.4,-18.25
07-Sep-18,801.5,820,798.2,816.85,811.6937731,34961,1037,28377626,4034,11.54,21.8,15.35
10-Sep-18,821.7,835.5,804.5,807.2,818.7930175,32109,981,26290625,6546,20.39,31,-14.5
11-Sep-18,813.9,813.9,782.1,785.1,796.1717847,16608,639,13222821,4209,25.34,31.8,-28.8
12-Sep-18,787,826.5,779.15,821.1,807.6206014,38279,1426,30914909,5753,15.03,47.35,34.1
14-Sep-18,829.8,831.25,800.15,804.95,818.1111427,45689,1600,37378680,6985,15.29,31.1,-24.85
17-Sep-18,800,800,774,783.55,785.1451709,48777,1487,38297026,4201,8.61,26,-16.45
18-Sep-18,782,806.75,782,788.7,792.9676036,25188,887,19973268,2610,10.36,24.75,6.7
19-Sep-18,790.2,799,781.35,790.1,788.3692237,28392,913,22383379,3930,13.84,17.65,-0.1
21-Sep-18,790.1,799,712,753.1,764.4121373,45150,1571,34513208,13572,30.06,87,-37
24-Sep-18,756,769,741.15,759.05,758.5045761,24803,958,18813189,3563,14.37,27.85,3.05
25-Sep-18,764,773.4,746.3,770.1,758.6908918,33574,1252,25472288,6706,19.97,27.1,6.1
26-Sep-18,770,790.85,766.55,782.45,780.2646234,27114,967,21156095,4926,18.17,24.3,12.45
27-Sep-18,780.15,786.05,752,761.15,769.978036,27363,1294,21068909,6078,22.21,34.05,-19
28-Sep-18,759,769.6,731.5,739.35,745.4674767,44937,1355,33499072,5940,13.22,38.1,-19.65
01-Oct-18,739.35,752.1,718,745.95,732.4778967,27100,1044,19850151,2196,8.1,34.1,6.6
03-Oct-18,739.15,746.75,716.85,737.15,733.5812125,146012,1353,107111660,4279,2.93,29.9,-2
04-Oct-18,737.45,746.05,720.05,729.65,734.4323766,23239,847,17067474,3851,16.57,26,-7.8
05-Oct-18,734.05,738.65,711,719.35,727.5661576,21872,810,15913327,4482,20.49,27.65,-14.7
08-Oct-18,718,733.7,703.8,728.5,721.4040396,25547,934,18429709,5657,22.14,29.9,10.5
09-Oct-18,730,734,717.9,730.75,726.2988625,17406,558,12641958,5141,29.54,16.1,0.75
10-Oct-18,734.1,747,719.95,734.6,736.8846784,26231,852,19329222,5013,19.11,27.05,0.5
11-Oct-18,725,734,715,720.25,725.2937183,12815,399,9294639,3441,26.85,19,-4.75
12-Oct-18,734,740,727.75,735.45,735.2221779,15042,622,11059212,3912,26.01,12.25,1.45
15-Oct-18,749,773.6,737,763.55,754.1739289,16409,627,12375240,3399,20.71,36.6,14.55
16-Oct-18,769,782.7,751.25,758.5,769.2253568,21162,827,16278347,3942,18.63,31.45,-10.5
17-Oct-18,775,775,740,744.35,752.1321604,14664,562,11029266,3472,23.68,35,-30.65
19-Oct-18,758,758,731.75,736.4,739.6847301,9928,465,7343590,2048,20.63,26.25,-21.6
22-Oct-18,741.9,744.05,733,741.65,739.514365,6126,300,4530265,2091,34.13,11.05,-0.25
23-Oct-18,742.5,754,735,749.1,744.3854471,7861,326,5851614,3016,38.37,19,6.6
24-Oct-18,753.9,754.95,736.2,742.6,743.6752027,7029,321,5227293,1419,20.19,18.75,-11.3
25-Oct-18,735,780,733.7,770.1,760.7098983,10517,447,8000386,4752,45.18,46.3,35.1
26-Oct-18,768.3,777.7,753.35,768.95,767.3431871,17320,953,13290384,3679,21.24,24.35,0.65
29-Oct-18,765.05,775,755.3,762.4,765.6206954,12022,533,9204292,2490,20.71,19.7,-2.65
30-Oct-18,766.5,770.4,748.8,752.9,756.513069,12587,665,9522230,2934,23.31,21.6,-13.6
31-Oct-18,758,761.35,740,744.35,744.9788462,9880,738,7360391,2754,27.87,21.35,-13.65
01-Nov-18,750.9,751.55,737.2,745.8,743.0175159,214262,651,159200419,204119,95.27,14.35,-5.1
02-Nov-18,750.05,798.9,750.05,787.65,782.6032326,40772,1508,31908299,14487,35.53,48.85,37.6
05-Nov-18,795,807.5,769.4,772.05,787.6718137,49932,1645,39330029,8542,17.11,38.1,-22.95
06-Nov-18,782.25,782.25,767.7,772.55,772.3998021,8084,281,6244080,2230,27.59,14.55,-9.7
07-Nov-18,774.5,784.3,774.5,780.05,780.3386748,2309,119,1801802,1319,57.12,9.8,5.55
09-Nov-18,785,785,761,771.8,771.70663,33831,1440,26107607,2655,7.85,24,-13.2
12-Nov-18,773.5,780,754,759.1,765.6190768,11438,489,8757151,3003,26.25,26,-14.4
13-Nov-18,757.15,762.6,732.75,744.05,741.1144233,14324,579,10615723,4442,31.01,29.85,-13.1
14-Nov-18,746.5,751.6,734,736.45,742.4444341,10726,347,7963459,3919,36.54,17.6,-10.05
15-Nov-18,738.05,743.35,732,738.9,738.0332671,6042,298,4459197,1518,25.12,11.35,0.85
16-Nov-18,735.05,742,721.3,734.55,731.9511585,15192,740,11119802,2533,16.67,20.7,-0.5
19-Nov-18,737.85,741.35,728.65,733.5,734.2026037,11061,336,8121015,2305,20.84,12.7,-4.35
20-Nov-18,732,734.65,725,727.1,728.7375656,9530,345,6944869,3262,34.23,9.65,-4.9
21-Nov-18,738,738,715.05,731.35,725.1368708,23840,731,17287263,3977,16.68,22.95,-6.65
22-Nov-18,733.3,735.55,715,716.95,724.8853026,24290,855,17607464,6135,25.26,20.55,-16.35
26-Nov-18,723.4,724.5,706.4,721.45,718.184636,19357,655,13901900,4566,23.59,18.1,-1.95
27-Nov-18,722.05,739,716,735,729.2668184,20647,676,15057172,4558,22.08,23,12.95
