Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
09-Nov-22,6990.8,7047.05,6978.6,6991.7,7005.552546,12332,2355,86392474,6203,50.3,68.45,0.9
10-Nov-22,6995,6995,6892.65,6924.85,6921.677824,4780,1466,33085620,2326,48.66,102.35,-70.15
11-Nov-22,7060.05,7094.85,6943.5,6960.05,7025.838866,11537,2595,81057103,3462,30.01,151.35,-100
14-Nov-22,7038.95,7070.35,6960,6973.15,6999.930337,16063,2808,112439881,10199,63.49,110.35,-65.8
15-Nov-22,6990.05,7047.45,6964,6998.9,7003.60068,9406,1623,65875868,2580,27.43,83.45,8.85
16-Nov-22,7000.05,7024.95,6936.65,6947.6,6973.425532,6627,1602,46212891,3701,55.85,88.3,-52.45
17-Nov-22,6924.75,6934.95,6802.6,6841.55,6865.46444,23172,8499,159086542,11500,49.63,132.35,-83.2
18-Nov-22,6885,6970,6802,6893,6862.410745,8134,2091,55818849,,,168,8
21-Nov-22,6900,6908.65,6836,6853.95,6860.949078,5911,1569,40555070,2051,34.7,72.65,-46.05
22-Nov-22,6860,6883.1,6810,6826.7,6849.625571,7438,1828,50947515,3887,52.26,73.1,-33.3
23-Nov-22,6827.05,6860,6709.5,6730.85,6758.355624,10767,2677,72767215,5465,50.76,150.5,-96.2
24-Nov-22,6735,6795.75,6603,6619.7,6637.805934,15840,4277,105142846,7745,48.9,192.75,-115.3
25-Nov-22,6655,6810,6620,6778.5,6742.347392,32862,8971,221567020,13279,40.41,190,123.5
28-Nov-22,6800,6850,6778.5,6795.45,6811.091548,7821,2336,53269547,3147,40.24,71.5,-4.55
29-Nov-22,6810,6830,6772.9,6780.65,6795.927108,5419,1351,36827129,3033,55.97,57.1,-29.35
30-Nov-22,6790.05,7050,6782.55,7015.9,6940.664422,18562,4098,128832613,7440,40.08,267.45,225.85
01-Dec-22,7080,7196.15,7010,7076.7,7126.165486,44602,9700,317841233,18786,42.12,186.15,-3.3
02-Dec-22,7075,7075,6946.7,7031,7012.230541,19875,5413,139368082,7059,35.52,128.3,-44
05-Dec-22,7033,7038.9,6951,6961.75,6981.692639,5339,1731,37275257,2859,53.55,87.9,-71.25
06-Dec-22,6941.9,6950.6,6860,6883.8,6891.182154,13796,4751,95070749,7624,55.26,90.6,-58.1
07-Dec-22,6872,6940,6812.3,6835.3,6866.371942,7235,1842,49678201,2928,40.47,127.7,-36.7
08-Dec-22,6886.55,6886.55,6816.8,6828.15,6841.944529,4579,1078,31329264,1978,43.2,69.75,-58.4
09-Dec-22,6888.95,6888.95,6730,6745.1,6785.525376,7448,2215,50538593,2747,36.88,158.95,-143.85
12-Dec-22,6745,6745,6680,6692.5,6701.41948,7197,1643,48230116,4026,55.94,65,-52.5
13-Dec-22,6725,6730,6625,6633.05,6662.746889,21295,8040,141883195,12502,58.71,105,-91.95
14-Dec-22,6631.05,6732,6613,6624.05,6665.602345,20045,6186,133611999,9360,46.69,119,-7
15-Dec-22,6635,6690,6545,6552.15,6589.376854,24471,8761,161248641,14818,60.55,145,-82.85
16-Dec-22,6515,6540.3,6404,6429.35,6482.435187,28158,11421,182532410,17013,60.42,136.3,-85.65
19-Dec-22,6431,6444.25,6335.95,6352.45,6370.950448,9041,2439,57599763,4371,48.35,108.3,-78.55
20-Dec-22,6352.45,6396.65,6300,6315,6322.467002,6955,1813,43972758,3769,54.19,96.65,-37.45
21-Dec-22,6350,6375.95,6171.4,6204.5,6267.316499,32692,10563,204891111,14221,43.5,204.55,-145.5
22-Dec-22,6210.3,6265.55,6025.5,6051.75,6084.248177,40866,13442,248638886,18837,46.09,240.05,-158.55
23-Dec-22,6000,6020,5825,5837.65,5879.206868,62639,18116,368267639,33495,53.47,195,-162.35
26-Dec-22,5821,6285.25,5708.1,6256.6,6100.314594,70974,17399,432963728,19943,28.1,577.15,435.6
27-Dec-22,6374.2,6494,6311.05,6431.35,6404.247808,56673,12371,362947936,14752,26.03,182.95,57.15
28-Dec-22,6454.95,6454.95,6305.1,6330.35,6361.17218,12969,2515,82498042,3506,27.03,149.85,-124.6
29-Dec-22,6300,6300,6227.65,6253.8,6255.939864,6635,1598,41508161,2104,31.71,72.35,-46.2
30-Dec-22,6310,6438.9,6250,6287.1,6361.687907,11817,2551,75176066,2615,22.13,188.9,-22.9
02-Jan-23,6354.95,6380,6262.95,6293.45,6331.712188,19610,5027,124164876,5487,27.98,117.05,-61.5
03-Jan-23,6310,6446.45,6283.9,6425.65,6387.577304,10187,2017,65070250,3732,36.63,162.55,115.65
04-Jan-23,6440,6473.1,6355,6366.8,6394.589493,15152,3997,96890820,6211,40.99,118.1,-73.2
05-Jan-23,6399,6399,6270,6288.9,6304.895488,8200,1676,51700143,2826,34.46,129,-110.1
06-Jan-23,6299.9,6310.6,6181.1,6191.45,6214.599862,15952,4783,99135297,7002,43.89,129.5,-108.45
09-Jan-23,6270.1,6320,6210,6225.95,6250.098022,6825,1717,42656919,2107,30.87,110,-44.15
10-Jan-23,6220.05,6239.75,6165.9,6202.65,6191.941519,5660,1315,35046389,2656,46.93,73.85,-17.4
11-Jan-23,6206,6288,6202.1,6221.65,6234.478204,10002,2829,62357251,3265,32.64,85.9,15.65
12-Jan-23,6200.05,6230,6133.15,6182.2,6168.200666,13216,4209,81518940,5853,44.29,96.85,-17.85
13-Jan-23,6238.95,6259.95,6190.7,6245.45,6227.391253,5099,1251,31753468,1812,35.54,69.25,6.5
16-Jan-23,6246,6299,6223.05,6250.5,6250.733982,11097,3317,69364395,4901,44.16,75.95,4.5
17-Jan-23,6260.05,6299.15,6226.05,6253,6251.338381,3632,899,22704861,1478,40.69,73.1,-7.05
18-Jan-23,6260.05,6286,6228.25,6258.05,6250.299654,2603,810,16269530,1062,40.8,57.75,-2
19-Jan-23,6251.05,6423.05,6251.05,6299.75,6362.931795,9970,2119,63438430,2991,30,172,48.7
20-Jan-23,6329.95,6397.85,6284.45,6375.55,6352.557282,6049,1679,38426619,1445,23.89,113.4,45.6
23-Jan-23,6430,6693.9,6372.55,6666.2,6551.197767,20686,4549,135518077,7166,34.64,321.35,236.2
24-Jan-23,6741,6819,6636.75,6686.7,6760.323394,46983,10570,317620274,17393,37.02,182.25,-54.3
25-Jan-23,6714.95,6753.05,6575.9,6596.8,6646.039712,14303,3328,95058306,3309,23.14,177.15,-118.15
27-Jan-23,6676.05,6747.5,6475,6662.1,6625.366324,18096,3660,119892629,3854,21.3,272.5,-13.95
30-Jan-23,6651,6690,6531.2,6574.95,6606.9628,9543,2472,63050246,2938,30.79,158.8,-76.05
31-Jan-23,6610.2,6649.95,6516.75,6631.3,6612.77291,7464,1728,49357737,2170,29.07,133.2,21.1
01-Feb-23,6674,6745,6386.15,6592.15,6623.759384,9617,2589,63700694,2763,28.73,358.85,-81.85
02-Feb-23,6649.95,6696,6549.7,6595.6,6610.247213,9510,1882,62863451,2768,29.11,146.3,-54.35
03-Feb-23,6610,6634.95,6480,6569.55,6548.04013,17169,4583,112423301,8765,51.05,154.95,-40.45
06-Feb-23,6580,6690,6513.9,6666.75,6604.417668,10154,1943,67061257,3428,33.76,176.1,86.75
07-Feb-23,6719.95,6728,6625,6677.95,6675.494314,8266,1766,55179636,2495,30.18,103,-42
08-Feb-23,6682.85,6826.7,6671.6,6693,6746.815738,8705,2060,58731031,2463,28.29,155.1,10.15
09-Feb-23,6745,6745,6647.1,6684.85,6688.524042,5116,1134,34218489,1221,23.87,97.9,-60.15
10-Feb-23,6695.05,6735,6666.2,6679.5,6696.514733,4276,1088,28634297,1365,31.92,68.8,-15.55
13-Feb-23,6695,6695.05,6547.85,6567.5,6613.452048,4004,1019,26480262,1570,39.21,147.2,-127.5
14-Feb-23,6570.05,6650,6564.1,6594.9,6594.51868,4577,924,30183112,1564,34.17,85.9,24.85
15-Feb-23,6638.95,6659,6560.4,6648.05,6592.673041,19819,1091,130660187,16515,83.33,98.6,9.1
16-Feb-23,6625,6793.8,6625,6688.4,6716.240318,7411,1862,49774057,2332,31.47,168.8,63.4
17-Feb-23,6674,6743.85,6620.3,6659.45,6686.282655,5183,1378,34655003,1441,27.8,123.55,-14.55
20-Feb-23,6709.3,6720,6617.65,6669.75,6680.865423,6056,1451,40459321,2030,33.52,102.35,-39.55
21-Feb-23,6670.05,6710.5,6642,6662.2,6679.944729,8576,2845,57287206,3773,43.99,68.5,-7.85
22-Feb-23,6600,6617.25,6505,6520.75,6551.484689,14238,4948,93280039,7498,52.66,112.25,-79.25
23-Feb-23,6487.65,6520.75,6410.45,6482.9,6463.942191,10033,2981,64852732,3969,39.56,110.3,-4.75
